primary_name,Week Name,Session Name,Offer Name,Per Pax Coupon Value,Fixed Coupon Value,From Group Size,To Group Size,VoucherHeadId,city
The Grand Mall Velachery,MONDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Chennai
The Grand Mall Velachery,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
The Grand Mall Velachery,TUESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,Chennai
The Grand Mall Velachery,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
The Grand Mall Velachery,SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",SUNDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
"KNK Road, Nungambakkam",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
"KNK Road, Nungambakkam",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
"KNK Road, Nungambakkam",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
"KNK Road, Nungambakkam",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",FRIDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Chennai
"KNK Road, Nungambakkam",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chennai
"KNK Road, Nungambakkam",SATURDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chennai
"Rosa Vista, Ghodbunder Road",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mumbai
"Rosa Vista, Ghodbunder Road",TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Mumbai
"Rosa Vista, Ghodbunder Road",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Mumbai
"Rosa Vista, Ghodbunder Road",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Mumbai
"Rosa Vista, Ghodbunder Road",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mumbai
"Rosa Vista, Ghodbunder Road",MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Mumbai
"Rosa Vista, Ghodbunder Road",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Mumbai
"Rosa Vista, Ghodbunder Road",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mumbai
Rajaji Nagar,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,
Rajaji Nagar,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,
Rajaji Nagar,MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,
Rajaji Nagar,MONDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,
Rajaji Nagar,TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,
Rajaji Nagar,TUESDAY,Dinner,Coupon per pax,50,0,1,10000,69683.0,
Rajaji Nagar,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,
Rajaji Nagar,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,
Rajaji Nagar,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,
"Unity Mall, Janakpuri",SUNDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Unity Mall, Janakpuri",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Unity Mall, Janakpuri",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Unity Mall, Janakpuri",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Sector 26,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
Sector 26,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
Sector 26,MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
Sector 26,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
Sector 26,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
Sector 26,SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Chandigarh
Sector 26,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Chandigarh
"River Side Mall, Gomti Nagar",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"River Side Mall, Gomti Nagar",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"River Side Mall, Gomti Nagar",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"River Side Mall, Gomti Nagar",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"River Side Mall, Gomti Nagar",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
"River Side Mall, Gomti Nagar",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Lucknow
"River Side Mall, Gomti Nagar",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Lucknow
Sector 59,MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Mohali
Sector 59,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Mohali
Sector 59,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Mohali
Sector 59,FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mohali
Sector 59,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mohali
Sector 59,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Mohali
"Sector C, Vasant Kunj",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector C, Vasant Kunj",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector C, Vasant Kunj",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector C, Vasant Kunj",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector C, Vasant Kunj",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
"Sector C, Vasant Kunj",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,New Delhi
"Sector C, Vasant Kunj",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Sohna Road,MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Gurugram
Sohna Road,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Gurugram
Sohna Road,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Gurugram
Sohna Road,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Gurugram
Sohna Road,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Gurugram
"Crown Interiorz Mall, Sec-35",MONDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",TUESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",WEDNESDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",THURSDAY,Lunch,Coupon per pax,50,0,1,10000,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",SATURDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Faridabad
"Crown Interiorz Mall, Sec-35",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Faridabad
"Crown Interiorz Mall, Sec-35",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Faridabad
"Crown Interiorz Mall, Sec-35",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Faridabad
"Crown Interiorz Mall, Sec-35",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Faridabad
"Hotel Savoy Suites, Sector 16",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Noida
"Hotel Savoy Suites, Sector 16",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Noida
"Hotel Savoy Suites, Sector 16",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Noida
"Hotel Savoy Suites, Sector 16",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Noida
"Hotel Savoy Suites, Sector 16",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Noida
Connaught Place,FRIDAY,Dinner,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,SUNDAY,Dinner,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,SATURDAY,Dinner,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,TUESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,SUNDAY,Lunch,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,SATURDAY,Lunch,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,MONDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,WEDNESDAY,Dinner,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,THURSDAY,Dinner,Coupon per pax,125,0,1,10000,69686.0,New Delhi
Connaught Place,WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Connaught Place,MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,New Delhi
Prahlad Nagar,WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,MONDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,TUESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
Prahlad Nagar,TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Ahmedabad
"Parle Point, Athwa",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",MONDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",TUESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Parle Point, Athwa",TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Surat
"Eternity Mall, Amravati Road",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Nagpur
"Eternity Mall, Amravati Road",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",FRIDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Nagpur
"Eternity Mall, Amravati Road",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",WEDNESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",WEDNESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",THURSDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",THURSDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Nagpur
"Eternity Mall, Amravati Road",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",FRIDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Nagpur
"Eternity Mall, Amravati Road",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Nagpur
"Sector 5, Salt Lake",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Sector 5, Salt Lake",MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Sector 5, Salt Lake",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Sector 5, Salt Lake",TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
"Sector 5, Salt Lake",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"Sector 5, Salt Lake",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
Park Street,TUESDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
Park Street,MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Kolkata
Park Street,MONDAY,Dinner,Coupon per pax,75,0,1,10000,69684.0,Kolkata
Park Street,FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Kolkata
Park Street,FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Kolkata
"R Deccan Mall, JM Road",SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",SUNDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",TUESDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"R Deccan Mall, JM Road",MONDAY,Lunch,Coupon per pax,75,0,1,10000,69684.0,Pune
"R Deccan Mall, JM Road",TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",MONDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",WEDNESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",WEDNESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",THURSDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",FRIDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",THURSDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",FRIDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",SATURDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
"R Deccan Mall, JM Road",SATURDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
Kalyani Nagar,SUNDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
Kalyani Nagar,MONDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
Kalyani Nagar,TUESDAY,Lunch,Coupon per pax,100,0,1,10000,69685.0,Pune
Kalyani Nagar,TUESDAY,Dinner,Coupon per pax,100,0,1,10000,69685.0,Pune
